"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Uzbekistan","UZB","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13360607990.6751","13800157749.2873","12953800571.0314","13099928531.8591","12899074347.3288","13350461532.662","13948892215.5689","14744603773.5849","14988971210.8383","17078465982.0282","13760374487.51","11401351420.1718","9687951055.22541","10128112401.4248","12030023547.8807","14307509838.8053","17030896203.1963","22311393927.8817","27934030937.2157","32816828372.9753","39332771014.013","45324317482.0908","51112745668.7163","",
"St. Vincent and the Grenadines","VCT","GDP (current US$)","NY.GDP.MKTP.CD","13066633.8255337","13999964.8130718","14524963.493562","13708298.8794661","14758296.2404465","15108295.3612136","16099959.5355017","15835088.4020619","15350000","16650000","18450000","20051648.1111283","27585488.2223049","30165373.2430518","32924215.7541822","33237149.307437","32792487.6316849","36537036.3917697","46599999.1770143","54511110.1484102","60307406.3423402","74799998.6789844","85448146.6390795","94044442.7835597","103499992.246198","112881479.487923","127974065.888045","142329621.190072","164574077.093517","177296293.165131","198207403.906938","212492582.913912","233188878.844699","238774063.931246","243255557.185433","266481488.627101","281518501.694871","293070365.194561","317851822.534683","331866660.80569","397447006.684536","431017934.980541","462641609.607232","482397041.110191","522544701.882639","551431645.446551","611040126.245679","684691914.814815","699004420.740741","672342406.296296","674762008.518518","687993792.592593","712588888.888889","",
"Venezuela, RB","VEN","GDP (current US$)","NY.GDP.MKTP.CD","8607600068.65332","8923366627.53039","9873397859.35133","10663375513.5473","9113580696.48012","9602944667.73034","10096574669.5538","10472776743.7796","11470909285.1354","11927570676.9238","12993115056.3716","14471557937.6814","15922867181.28","19445932860.3232","29087099933.3312","31413164178.7298","36272315695.3896","42337056974.7077","46507640231.1429","55750554788.6502","67135122863.8751","75498829319.3768","76693647866.3487","78586503425.993","55952339079.6402","57935742246.6997","58915108093.877","45343793675.9759","58428404473.5592","42142303738.5494","47027508385.0296","51734363023.7839","58470358475.8677","58107555298.464","56529904239.4609","74888742183.6849","68258588862.7845","85837385778.751","91338542541.7674","97974136436.6528","117147614565.563","122909734601.322","92889586976.1833","83622191418.9774","112451400422.982","145513489651.872","183477522123.894","230364012575.687","315600203539.823","329418979506.288","393807511437.279","316482190800.364","381286237847.667","",
"Virgin Islands (U.S.)","VIR","GDP (current US$)","NY.GDP.MKTP.CD","24200000","25700000","36900000","41400000","53800000","66500000","84100000","115400000","173800000","211300000","219000000","257000000","307100000","351600000","395400000","399800000","440000000","461800000","512900000","606700032","727800000","821800000","832600000","916899968","985400000","990400000","1035600000","1147800064","1204600064","1343900032","1564700032","1671200000","1770899968","1996000000","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","14094688427.6708","26336617864.2018","36658108168.7474","25423812494.3601","6293304847.12214","6471740486.32008","9613369553.85061","9866990096.31871","13180954014.068","16286434094.0185","20736163915.2449","24657470331.5962","26843701136.7266","27209601995.8276","28683658004.771","33640085727.518","35291349277.3143","37947904054.452","42717072777.5838","49424107709.8946","57633255739.4104","66371664817.0436","77414425532.2452","99130304099.1274","106014600963.957","115931749904.86","135539487317.008","155820001920.492","",
"Vanuatu","VUT","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","119258829.375694","113423182.170216","98746408.9858714","98144643.7513427","110123776.769005","135553759.396907","123698508.817134","118691400.756626","130834146.216785","148545377.858713","144482170.476684","158397406.344715","188869985.157248","196142587.970973","188080372.417814","219260343.349957","233902114.74096","245177629.284461","255890215.734673","262301249.00278","267999225.256634","272014693.050806","257926881.72043","262603781.799059","314463144.04219","364996869.129618","394962552.336108","437072933.899158","526425740.447881","607983815.257081","610075806.66568","700804045.16412","786294694.25164","787073459.020375","",
"West Bank and Gaza","PSE","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2828493966.94336","3220099898.36001","3361387738.68122","3701277958.81928","3944403662.11971","4168899306.51301","4113261232.92671","3332382199.49359","2832538290.42852","3144395542.913","3606871947.80257","4015865743.74699","","","","","","","","",
"World","WLD","GDP (current US$)","NY.GDP.MKTP.CD","1354592311455.41","1406708163820.15","1509449830991.8","1624803014822.43","1780592374074.27","1939680010758.77","2103632826344.13","2237915022180.47","2412073384469.02","2654840913348.67","2949275513574.94","3259084624260.59","3759555342885.85","4584436074264.44","5279680076194.78","5885427139870.1","6400278251329.83","7234483269602.75","8528701057868.21","9885913930501.76","11109855088834.9","11429707061357.2","11324598803788","11581063817267.9","12019945149632.7","12638430660245.4","14940573757557.4","16955577907757.1","18969909817519.3","19922519575135.6","22250739838785.5","23344974143944.5","24976845279490.7","25435092063682.5","27316586704438.2","30227440681649.4","30859218305891.8","30793929880406","30671556611273.9","31831589943765.3","32873097112063.6","32684184974868","33934844150371","38072466789194.7","42843544469630.1","46347909657517.3","50189677091049.1","56512309219038","61971896006206.5","58698899592873.9","64303944575892.2","71226626703291.9","72681982317487.3","",
"Samoa","WSM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","108006925.400911","99668848.7703468","97298513.646199","85156795.763562","89947043.6814587","99540468.2072057","118518518.735985","109494843.260224","112058888.22303","111908235.967066","117883207.849366","118613703.553059","197000394.477318","200357402.765424","222670196.526931","254361347.160661","240113812.860111","230621434.542609","239698992.443325","243324190.253866","256677700.108988","301905953.023492","374507187.856928","412220560.259923","453082900.112909","490916834.706904","573946224.503845","500992499.165598","572160378.287853","630129114.003581","683719606.266704","",
"Yemen, Rep.","YEM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5647251908.39695","5930370370.37037","6463649985.01648","5368270614.8468","4167356037.1517","4258788725.44991","5785685310.86668","6839039029.748","6325219772.93811","7641101221.43876","9636342274.82408","9854042164.67463","10693278291.8149","11777768086.8693","13873500887.5612","16753787028.2859","19081726103.2145","21656513856.0225","26911499575.9018","25130066462.3911","31042729622.7798","33757503322.021","35737147702.4425","",
"South Africa","ZAF","GDP (current US$)","NY.GDP.MKTP.CD","7363240475.2491","7742786640.38246","8269859504.96414","9175047802.4509","10071641671.372","11002595334.5629","11995195206.72","13382594741.9151","14475993856.9928","16315592942.6891","17907392933.8058","19764631617.7672","20753098452.378","28445480882.5059","35728950449.2995","36947551443.9346","35475199969.152","39400150186.539","45328400549.384","55936738633.5778","80543504131.4429","86830012488.9779","80086547269.9213","86013096939.6403","85171208723.9094","67066232217.3801","79501624654.028","104022118644.52","114631068119.229","124908313644.769","112013934430.629","120225332339.121","130513031863.037","130405965474.575","135777918772.257","151113087804.67","143731991360.708","148814165965.067","134295554243.126","133183581578.205","132877640157.574","118478986832.603","111100858130.227","168219325183.617","219092936699.386","247051562311.219","261007039378.852","286171830700.042","273141750192.768","283985548070.365","363240728680.384","401802218556.36","384312674445.534","",
"Congo, Dem. Rep.","COD","GDP (current US$)","NY.GDP.MKTP.CD","3359404132.31797","3086746936.39789","3779841409.55267","6213185773.92265","2881545277.14307","4043901724.13762","4532660145.32842","3384063359.82333","3909780525.37375","5032434970.84174","4877684933.12505","5594770351.56981","6173712809.28569","7870239463.58461","9596960174.34365","10237343153.4311","9648583220.47256","12344424775.9239","15372607995.4061","15068422242.0571","14394927492.9647","12537821039.8252","13651667370.5466","11006712649.2175","7857729192.85629","7195042615.84176","8095367168.16178","7661625472.51189","8861299976.68858","9021862775.25443","9349764580.35198","9087965281.52807","8206227134.00857","10707792340.0276","5820383305.54668","5643439262.21735","5771454883.83039","6090840526.8699","6215591272.38622","4711259427.18182","4305296502.02899","4691816666.66667","5544467551.72297","5670128142.39407","6511032844.18882","7191141825.15134","8823784633.01218","10013852848.6836","11675330309.8997","11204008248.8673","13138775753.2026","15700470459.9222","17203980742.5707","",
"Zambia","ZMB","GDP (current US$)","NY.GDP.MKTP.CD","698739720.783607","682359727.329053","679279728.55982","704339718.545848","822639671.273187","1061199575.94465","1238999504.8958","1340639464.28047","1573739326.33376","1926399230.21087","1788779240.40382","1653259296.49115","1872416724.87713","2434255187.94944","2910981311.83132","2442672140.947","2742859308.62953","2515296939.60686","2811032512.90591","3353445539.4958","3884531016.06086","4008126570.96311","3871117196.23149","3321048349.48372","2719518827.10459","2252454551.11019","1664413508.09853","2265250999.24103","3728878156.55046","3994673262.95432","3288381745.33209","3376791604.16198","3182810919.61536","3273507683.13053","3346576376.55858","3477645422.86471","3270303803.00356","3910391437.08071","3237205255.48827","3131340054.42921","3253551749.72453","3653822711.78246","3711284086.74656","4341841413.82818","5439176375.73615","7178556336.82292","10702200821.6889","11541420981.4946","14640792100.4893","12805029521.6596","16190196832.0872","19204037683.5437","20590283021.5461","",
"Zimbabwe","ZWE","GDP (current US$)","NY.GDP.MKTP.CD","1052990383.55293","1096646620.29728","1117601631.85456","1159511744.56909","1217137959.15164","1311435824.75927","1281749476.25315","1397001995.01822","1479599897.7864","1747998819.40252","1884206349.72487","2178716263.57569","2677729443.12756","3309353601.40828","3982161445.74437","4371300708.69762","4318372004.0643","4364382097.68939","4351600473.52502","5177459390.94516","6678868223.74455","8011373807.24043","8539700673.76426","7764066988.97221","6352125901.01569","5637259334.81179","6217523684.22403","6741215094.80463","7814784051.6649","8286322699.20297","8783816665.89571","8641481700.91962","6751472200.85858","6563813295.23382","6890674988.53791","7111270668.88727","8553146596.9839","8529571573.45541","6401968164.10559","6858013062.76817","6689957610.05549","6777384732.66549","6342116353.99126","5727591778.02479","5805598442.66676","5755215232.33845","5443896499.71994","5291950101.35736","4415702801.27889","6133240671.86633","7433314459.73933","8865427917.06297","9802360203.02197","",
